Attacker,Fast Move,Charged Move,Level,"Arceus (Dragon), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latios, Tier 5","Palkia, Tier 5","Reshiram, Tier 5","Zekrom, Tier 5","Mega Ampharos, Mega Tier","Mega Charizard X, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Druddigon, Tier 3"
(Battle settings),,,,"Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,Best Friend,No Dodging,Realistic Dodging","Extreme,No Friend,No Dodging,Realistic Dodging"
Kyurem(Unscaled),Steel Wing,Draco Meteor,40,3.6128957,2.5271735,2.7776847,2.5453033,3.35728,2.9781907,3.5403495,3.3443856,4.5278106,4.6622825,3.7140784,4.1168237,3.8383539,4.3616858,3.7212555,1.0367142
Shadow Salamence,Dragon Tail,Draco Meteor,40,1.062505322754204,1.3512465065843835,1.1596738878069515,1.0766582501040345,1.0276354603076965,1.018726622681214,1.0073971198342635,1.065268594647891,1.0850853058932786,1.0376004179910925,1.0729413246057802,1.0400360275506413,1.0948046092387926,1.139144608716615,1.0713197618562071,1.0361927004906493
Shadow Salamence(Unscaled),Dragon Tail,Draco Meteor,40,2.3529701,2.4369247,2.2851229,2.0046132,1.9496562,1.7892131,2.2718296,2.0531042,2.1215959,2.0994728,2.2461782,1.9694766,2.0478745,3.28786,2.356668,0.6109482
Shadow Salamence,Dragon Tail,Outrage,40,1.079857569193547,1.2827495549953252,1.1349087979497459,1.045041947824473,0.9999999999999999,1.0052285368221827,1.0402708381002046,0.9999999999999999,1.0,1.0,1.0523952685035212,1.0038975806610462,1.0,1.0689423527400608,1.013452389470548,0.9999999999999999
Shadow Salamence(Unscaled),Dragon Tail,Outrage,40,2.3913975,2.3133929,2.2363236,1.9457473,1.8972255,1.7655061,2.3459647,1.9273113,1.9552342,2.0233924,2.2031655,1.9010426,1.8705388,3.0852385,2.2293725,0.58960867
Shadow Salamence,Bite,Draco Meteor,40,1.4751303312773842,,,,1.1800551911198747,1.1388733656125116,1.1073708244425642,1.176733203401028,1.5273994798167911,1.4823218669794351,1.5716425285166706,1.454232405478507,1.4728455245087673,1.359494561357641,1.1576862997494022,1.396799948684608
Shadow Salamence(Unscaled),Bite,Draco Meteor,40,3.2667484,,,,2.2388308,2.0002296,2.4972851,2.2679312,2.9864237,2.9993188,3.2901978,2.7538245,2.7550147,3.9238458,2.5466554,0.82356536
Shadow Salamence,Bite,Outrage,40,1.355273331048444,1.7315637316227293,1.5927272819543388,1.3111619604310556,1.0974049210281012,1.0683500091754188,1.114845810563209,1.0611584646445023,1.1908639895926534,1.1993272782876914,1.367851725349576,1.2052893919447816,1.1773152206198556,1.2078912405958533,1.0527860919922816,1.1806278221790734
Shadow Salamence(Unscaled),Bite,Outrage,40,3.0013192,3.1228132,3.1384492,2.441232,2.0820246,1.8763678,2.5141423,2.0451827,2.328418,2.4267097,2.8635664,2.2824106,2.2022138,3.4862802,2.315898,0.6961084
Shadow Salamence,Fire Fang,Outrage,40,1.4754401912082327,1.685647156178648,1.5247059420574858,1.2691284163506606,1.2494786729358212,1.2304786061289066,1.3188065705665437,1.2397489186100865,1.3410828227124914,1.3627139253859013,1.5179727775396836,1.2846310104248282,1.3343296594542706,1.4724888674015941,1.251390798044277,1.269754564497839
Shadow Salamence(Unscaled),Fire Fang,Outrage,40,3.2674346,3.0400043,3.004414,2.3629704,2.3705428,2.161118,2.974104,2.3893821,2.622131,2.757305,3.1778414,2.4326568,2.4959154,4.249976,2.7527847,0.7486583
Shadow Salamence,Fire Fang,Draco Meteor,40,1.680971294832492,2.1123805507201086,1.846859520803862,1.6240809579799906,,,,,,,,,,,,
Shadow Salamence(Unscaled),Fire Fang,Draco Meteor,40,3.7225933,3.8096027,3.6392136,3.023851,,,,,,,,,,,,
Latias,Dragon Breath,Outrage,40,1.3330782023789045,1.543995273097187,1.3820783943059776,1.2372115046455086,1.4477131474355576,1.459015656060095,1.3742855901253488,1.3830289377746086,1.4450159474501827,1.426471454573023,1.2987573975011526,1.2917332286191108,1.4335263187269893,1.293586696164654,1.3377343790984206,1.4255400959419406
Latias(Unscaled),Dragon Breath,Outrage,40,2.952167,2.7845402,2.7233682,2.3035448,2.7466383,2.5625029,3.0992174,2.6655273,2.8253446,2.8863115,2.718919,2.446106,2.6814666,3.733619,2.9427216,0.8405108
Latias,Charm,Outrage,40,1.4592697655369107,1.681194447885353,1.4811088119056832,1.3317608225301207,1.5468372104423012,1.525422400923839,1.427575485067942,1.4658618978677704,1.5348596091455438,1.7320339346930431,1.3697957637178948,1.3898819002484022,1.7355218720937517,1.3396410377550356,1.4591351445021643,1.5429615375228456
Latias(Unscaled),Charm,Outrage,40,3.2316244,3.031974,2.9185064,2.4795847,2.934699,2.6791346,3.219394,2.8251722,3.00101,3.5045843,2.8676362,2.6319664,3.246361,3.8665435,3.2097766,0.9097435
Latias,Zen Headbutt,Outrage,40,1.5728706386718019,1.826653725646453,1.6425468316850524,1.4570332078618846,1.650772351520681,1.6630410429607172,1.6830171678311134,1.68813502001467,1.6809479907828944,1.66366741320171,1.4684417867077797,1.5191220248978976,1.6424689506574255,1.5835705901637047,1.7085047406099934,1.6500586736623122
Latias(Unscaled),Zen Headbutt,Outrage,40,3.4831991,3.2943046,3.236618,2.7128274,3.1318874,2.9208374,3.7954528,3.2535617,3.286647,3.366252,3.0741494,2.8767035,3.0723019,4.570586,3.7583349,0.9728889
Latias,Splash,Outrage,40,1.8318447683930228,2.171507812575376,2.141027182359695,1.7496391290458204,1.9300917049660147,1.9108925345228336,1.803655901962975,1.8237640177795875,2.0128647504222257,1.9429654376481793,1.687943580183247,1.7392997134282524,1.9220120961938882,1.6897948045725992,1.8202807716880074,1.9233133054166252
Latias(Unscaled),Splash,Outrage,40,4.05671,3.9162366,4.2188673,3.2576258,3.6618192,3.3561447,4.067511,3.514961,3.935622,3.9313815,3.5336714,3.2936456,3.5951982,4.877176,4.0042176,1.1340022
Mega Altaria,Dragon Breath,Dragon Pulse,40,1.537172083345187,1.6774743851305727,1.509393639898756,1.3488297125213575,1.583256181197227,1.5020354739967834,1.5175366760851172,1.5445534408478794,1.5316252140024966,1.4730986436442086,1.4240287880852007,1.5269457552058263,1.595505690659825,1.4488525158601806,1.5970145562724856,1.6172413136326507
Mega Altaria(Unscaled),Dragon Breath,Dragon Pulse,40,3.4041429,3.025265,2.9742413,2.511365,3.003794,2.6380596,3.4222698,2.9768353,2.994686,2.9806566,2.9811718,2.891519,2.9844553,4.1817555,3.513081,0.9535395
Mega Altaria,Peck,Dragon Pulse,40,1.7718059072072916,2.1345480547936577,1.8863943059775816,1.638589914604795,1.958211451406277,1.799476075899702,1.8652013082955088,1.874024346767437,1.8690587552120355,1.8072455940824923,1.844867620244443,1.9665263371460344,1.9484182846140374,1.6893455370204156,1.879342536131564,1.9738627656204581
Mega Altaria(Unscaled),Peck,Dragon Pulse,40,3.923751,3.849581,3.7171164,3.050865,3.7151687,3.1604614,4.206305,3.6118283,3.6544476,3.656767,3.8621883,3.723936,3.644592,4.8758793,4.1341405,1.1638066
Hydreigon,Dragon Breath,Dragon Pulse,40,1.3485705215824983,1.5558724148779888,1.447722251473303,1.306484978337001,1.3659501730289834,1.3178403791420839,1.3369273324854951,1.3438437267503178,1.3914137753932496,1.3768271048166436,1.2454830652084483,1.3975794728721107,1.3954320006620553,1.296213769726525,1.3526757355121206,1.38756875810527
Hydreigon(Unscaled),Dragon Breath,Dragon Pulse,40,2.9864755,2.8059602,2.8527186,2.432524,2.5915155,2.3145535,3.014969,2.5900052,2.7205398,2.7858615,2.6073904,2.646543,2.6102097,3.7412014,2.9755893,0.81812257
Hydreigon,Bite,Dragon Pulse,40,1.5118385730006427,1.802669273945111,1.6874042083494565,1.5528525831141826,1.3659501730289834,1.3178403791420839,1.3369273324854951,1.3438437267503178,1.6299908727046613,1.642811745265031,1.446854257595927,1.654398601989088,1.6190541997845755,1.296213769726525,1.3526757355121206,1.6521061333782627
Hydreigon(Unscaled),Bite,Dragon Pulse,40,3.3480406,3.2510495,3.3250089,2.891232,2.5915155,2.3145535,3.014969,2.5900052,3.1870139,3.3240528,3.0289564,3.1328716,3.0285037,3.7412014,2.9755893,0.9740961
Goodra,Dragon Breath,Draco Meteor,40,1.4655950263462223,1.5112594416900542,1.3141751977619751,1.2638687450198305,1.4497911819127456,1.4519564196359998,1.4628966258533809,1.4706698393767523,1.5869029909562753,1.5114630755754543,1.3152002324171477,1.42560913328826,1.4936562663121449,1.3596764580684426,1.5254015378445536,1.5743560894381015
Goodra(Unscaled),Dragon Breath,Draco Meteor,40,3.245632,2.7255023,2.5895658,2.3531775,2.7505808,2.5501046,3.2990484,2.8344386,3.102767,3.0582829,2.7533417,2.6996217,2.793942,3.9243708,3.3555481,0.928254
Goodra,Water Gun,Draco Meteor,40,2.0086273096689213,2.1683715152205405,1.812861335075711,1.8108555504305208,2.1050511918588484,2.0241385540052397,1.9964819603857482,2.171811424547762,2.4879738703424885,2.2189441356011814,1.8959427883905302,2.0568493773888568,1.9973724682963006,1.7850994302856429,2.1361102350134797,2.0084102562467407
Goodra(Unscaled),Water Gun,Draco Meteor,40,4.4482036,3.9105804,3.5722206,3.3716037,3.9937568,3.5550413,4.5023623,4.1857567,4.8645716,4.4897947,3.969113,3.8949773,3.7361627,5.1522493,4.698973,1.1841761
Mega Ampharos,Charge Beam,Dragon Pulse,40,1.3925893714702182,1.5796223179811388,1.4288521495315245,1.394402574080324,1.4761895199068322,1.42234039966792,1.4246055247815221,1.426002794670482,1.4271451471133227,1.4891021632778692,1.3522816489236182,1.402514672761806,1.4827449716627104,1.3376078829391764,1.466079020076642,1.4454505901346397
Mega Ampharos(Unscaled),Charge Beam,Dragon Pulse,40,3.0839574,2.8487923,2.8155353,2.5962164,2.8006644,2.4980893,3.2126963,2.7483513,2.790403,3.013038,2.8309708,2.6558886,2.773532,3.8606753,3.2250516,0.8522502
Mega Ampharos,Volt Switch,Dragon Pulse,40,1.4026009359016216,1.59991110441782,1.5213570245941677,1.418727553654781,1.489792752627455,1.4410304117733232,1.4317836345995916,1.4519707843771787,1.4133873578929828,1.501579871506881,1.3761672685042856,1.4050367702914655,1.4799663070341018,1.3693173995048389,1.5050512773958051,1.4784051598155774
Mega Ampharos(Unscaled),Volt Switch,Dragon Pulse,40,3.1061285,2.8853824,2.997815,2.6415067,2.8264728,2.530915,3.228884,2.7983997,2.7635033,3.0382853,2.8809748,2.6606646,2.7683344,3.952197,3.310782,0.8716805
Giratina (Origin),Dragon Tail,Dragon Pulse,40,1.3652329661705387,1.4167233261408794,1.252528828525936,1.2020995503265401,1.4696338416282089,1.4560339153997346,1.3856815605893713,1.3980115199864185,1.4666952940982723,1.3624897474162698,1.3241132026658802,1.3250934604535265,1.4323624829380712,1.3017027541656598,1.4024449351803419,1.444170588604133
Giratina (Origin)(Unscaled),Dragon Tail,Dragon Pulse,40,3.0233753,2.5550098,2.4680924,2.2381704,2.7882268,2.557266,3.124917,2.6944034,2.8677328,2.7568514,2.7720008,2.509279,2.6792896,3.757044,3.0850706,0.8514955
Giratina (Origin),Shadow Claw,Dragon Pulse,40,1.6113866976978157,1.5913721492225907,1.4447691243918066,1.3851842788950808,1.4699237913468903,1.429772232683155,1.405716520600865,1.3704112563445252,1.6686077811036653,1.5449945843426118,1.5067442817146515,1.5543227647976652,1.631766152084095,1.300801481948882,1.4096933866392651,1.710776064402174
Giratina (Origin)(Unscaled),Shadow Claw,Dragon Pulse,40,3.5684948,2.8699827,2.8468995,2.579053,2.7887769,2.511142,3.1700988,2.6412091,3.262519,3.1261303,3.1543348,2.9433618,3.0522819,3.7544427,3.1010156,1.0086884
Exeggutor (Alola),Dragon Tail,Dragon Pulse,40,1.4791759857198916,1.764970882150031,1.5298750182378724,1.545944528027626,1.5026225928335877,1.4599715735675287,1.4728937080847908,1.491198334176736,1.5370643578145267,1.5237474451322441,1.5303916374154922,1.370546136034104,1.6452242530334042,1.5570881614206151,1.5187162790173308,1.5365861224530502
Exeggutor (Alola)(Unscaled),Dragon Tail,Dragon Pulse,40,3.2757077,3.1830618,3.0145996,2.87837,2.8508139,2.5641818,3.3215933,2.8740034,3.0053208,3.083139,3.20384,2.595351,3.0774558,4.494151,3.340842,0.9059845
Exeggutor (Alola),Bullet Seed,Dragon Pulse,40,1.8602478427887574,2.4979500008927267,1.941080519414612,2.00194480387719,1.89128640744076,1.8562242334568166,1.819894171025582,1.8848160128568747,1.8421132363580792,2.0417700491511184,2.1344464606540736,1.73207265774318,2.181206292005277,2.155555711082055,1.879529145684646,1.9307675716505324
Exeggutor (Alola)(Unscaled),Bullet Seed,Dragon Pulse,40,4.11961,4.5049634,3.8248749,3.7273898,3.5881968,3.2601295,4.1041307,3.6326272,3.6017628,4.131302,4.468415,3.27996,4.080031,6.22148,4.134551,1.1383973
Giratina,Dragon Breath,Dragon Claw,40,1.5318980975358867,1.562200680224204,1.4276071276777955,1.439622621039201,1.705701668041042,1.6014618836363308,1.6463480445629288,1.6187134896163375,1.6380507767304806,1.556479850374055,1.5200951794459474,1.632249452766621,1.7059258540908107,1.4296546519442817,1.5589752103414694,1.7691834484048548
Giratina(Unscaled),Dragon Breath,Dragon Claw,40,3.3924634,2.817373,2.813082,2.6804109,3.2361007,2.8126845,3.7127585,3.1197648,3.2027729,3.1493695,3.1822846,3.0909286,3.1910005,4.1263456,3.4294028,1.0431259
Giratina,Shadow Claw,Dragon Claw,40,1.8097874555947964,1.715196009990107,1.5760277596280108,1.5815195078706283,1.6243600457615606,1.564750699913928,1.5260562943097304,1.5504615678847522,1.814078845388445,1.7196807697804932,1.6856822228586963,1.8126029783880637,1.8889526910642003,1.410195653645657,1.5645364477778276,1.9602656114266437
Giratina(Unscaled),Shadow Claw,Dragon Claw,40,4.007863,3.0932946,3.105543,2.9446065,3.0817773,2.7482078,3.4414828,2.9882221,3.546949,3.479589,3.5289373,3.4324572,3.5333593,4.070182,3.4416363,1.1557896
Arceus (Dragon),Shadow Claw,Outrage,40,1.4981088700227452,,,,,,,,,,,,,,,
Arceus (Dragon)(Unscaled),Shadow Claw,Outrage,40,3.3176355,,,,,,,,,,,,,,,
Arceus (Dragon),Iron Tail,Outrage,40,1.5742613958869278,,,,,,,,,,,,,,,
Arceus (Dragon)(Unscaled),Iron Tail,Outrage,40,3.486279,,,,,,,,,,,,,,,
Flygon,Dragon Tail,Dragon Claw,40,1.5652854373509009,1.7734182358596307,1.5468355419661377,1.5330513537789994,1.612966355343632,1.5568140053501545,1.5368411740604162,1.6410500991718358,1.6266352133161335,1.5261797958715273,1.5736009448777373,1.4422669643403607,1.6111222071416003,1.600062385374756,1.7070048180268191,1.6464238899336403
Flygon(Unscaled),Dragon Tail,Dragon Claw,40,3.4664013,3.1982963,3.0480201,2.8543644,3.0601609,2.7342684,3.4658043,3.1628144,3.1804528,3.0880606,3.2942977,2.731166,3.0136666,4.6181855,3.7550354,0.9707458
Flygon,Mud Shot,Dragon Claw,40,1.8850255289000155,2.2164873026035115,1.8636449609550936,1.9072657786917384,1.9027391841402088,1.8490631934408879,1.8744791916095973,1.9137344340792273,1.9367595452248123,1.6340123645813833,1.6979005073472975,1.5578211189653233,1.7244395037408473,1.9541381917471279,2.074927304100655,2.024405441663536
Flygon(Unscaled),Mud Shot,Dragon Claw,40,4.1744814,3.9973555,3.6722891,3.5511084,3.6099253,3.2475524,4.227228,3.688362,3.7868185,3.3062482,3.554516,2.9499865,3.225631,5.640138,4.564384,1.193607
Flygon,Splash,Dragon Claw,40,2.3398946241424325,3.119566554190541,2.4534984363006616,2.477784603598376,2.44212946747764,2.30507211343972,2.309228485225803,2.457849180877007,2.497200488821237,,,,,2.7131834647643895,2.6374590970497866,2.496707349978419
Flygon(Unscaled),Splash,Dragon Claw,40,5.1818113,5.6260266,4.834588,4.6133485,4.6332703,4.0484514,5.207652,4.7370405,4.8826118,,,,,7.830935,5.8018303,1.4720803
Druddigon,Dragon Tail,Dragon Claw,40,1.5099120859371369,1.7354999894092713,1.50184408680593,1.4620412523999877,1.5417973772753948,1.527031102648482,1.5234013022648625,1.569001541162551,1.5788751547001376,1.520281977929738,1.5650585542560482,1.4405026578398181,1.5884398655617302,1.5915910224653176,1.5507897107174615,1.56986792612802
Druddigon(Unscaled),Dragon Tail,Dragon Claw,40,3.3437743,3.1299121,2.959365,2.7221518,2.9251373,2.68196,3.4354954,3.0239544,3.0870707,3.076127,3.2764144,2.727825,2.9712384,4.593735,3.4113965,0.92560774
Druddigon,Bite,Dragon Claw,40,1.9897088301049108,2.393220336727505,1.9767841206807961,1.8671112449301366,1.6873515035508428,1.7151398851384463,1.669752362150954,1.6873309464848776,1.975896800495818,1.921852627300567,2.0238997587363263,1.8299483133710404,1.957816966961605,1.8136893316435763,1.720728598248134,1.980604186163002
Druddigon(Unscaled),Bite,Dragon Claw,40,4.4063077,4.3160872,3.8952284,3.4763453,3.2012863,3.0123398,3.7655387,3.252012,3.863341,3.888662,4.236988,3.4653034,3.6621726,5.234767,3.7852247,1.1677814
Kingdra,Dragon Breath,Outrage,40,1.611086501134091,1.9547823571989953,1.4879030189229823,1.5250187390796122,1.713233245072871,1.6713086561350812,1.5925835022801165,1.716733461792083,1.689886357347882,1.6924087487923745,1.6890720854280141,1.5691847631301024,1.7150087450738793,1.7892125133572816,1.8210346651906402,1.6688608055916139
Kingdra(Unscaled),Dragon Breath,Outrage,40,3.56783,3.52538,2.9318943,2.8394086,3.2503898,2.935358,3.5915115,3.3086798,3.3041236,3.424407,3.5360339,2.9715054,3.2079904,5.1641207,4.005876,0.9839748
Kingdra,Water Gun,Outrage,40,1.9950425120419555,2.50312149251424,1.7382674591947425,1.8955550086783046,2.095779073178175,1.8977430747224129,1.9494432294465818,2.085935728182572,2.070143106130202,1.8270567290852728,2.0988903055643497,2.010135917082136,1.832987907013744,2.1929133803705523,2.2464163919649787,2.0492483599333777
Kingdra(Unscaled),Water Gun,Outrage,40,4.4181194,4.51429,3.4252343,3.5293043,3.9761655,3.33305,4.396283,4.0202475,4.0476146,3.6968527,4.393979,3.8065178,3.428675,6.3293037,4.9416223,1.2082546
Kingdra,Waterfall,Outrage,40,2.169814079525899,2.9915950646539033,1.926488749611454,2.1958823007486394,2.2598781747346317,2.1811113228539782,2.1298699686229017,2.2217007703944867,2.46684412537383,2.073227368057723,2.1885150695694224,2.115365683810822,1.9755983677002587,2.6624557635861077,2.554368386441518,2.2293359424311046
Kingdra(Unscaled),Waterfall,Outrage,40,4.8051596,5.3952346,3.796122,4.088479,4.2874985,3.8307362,4.803172,4.281909,4.823258,4.1949525,4.5816064,4.0057874,3.6954334,7.684522,5.619049,1.3144358
Dragalge,Dragon Tail,Outrage,40,1.7167615166790169,2.1871259767729243,1.8008755701317567,1.8086018659375416,1.8116099008789412,1.7804677282898573,1.7765505412505076,1.8661728388143628,1.8252405773180522,1.762258274766674,1.7498325274333055,1.675214461462207,1.8289273657408232,2.002982482411281,2.0229584755786054,1.8201810024265757
Dragalge(Unscaled),Dragon Tail,Outrage,40,3.8018525,3.9444034,3.5486028,3.3674076,3.4370325,3.1270766,4.0063844,3.596696,3.5687728,3.56574,3.6632345,3.1722898,3.4210796,5.781115,4.450064,1.0731945
Dragalge,Acid,Outrage,40,2.014184694039283,2.718029723018622,2.1176113017717695,2.1564496700224782,2.3065750486697545,2.152354313394842,2.017907472148169,2.111810375417816,2.183414651809998,2.0071168597845874,2.0110411042451286,1.8870001028166643,2.056316768195346,2.349061936141851,2.308060141645061,2.109802930815112
Dragalge(Unscaled),Acid,Outrage,40,4.4605107,4.9018693,4.1727266,4.01506,4.376093,3.7802296,4.55068,4.070116,4.269087,4.061185,4.2100687,3.5733402,3.8464203,6.779988,5.077225,1.2439581
Dragalge,Water Gun,Outrage,40,2.170692091256504,3.192534290395119,2.354183571324355,2.5768882321587743,2.2911272276279226,2.2123601289534935,2.1994237185319987,2.3297558624805443,2.5228934211564016,2.120425331240742,2.286921968865961,2.1276638665011953,2.169683622708067,2.454027875722901,2.500573648221763,2.4145381037222537
Dragalge(Unscaled),Water Gun,Outrage,40,4.807104,5.7576213,4.6388893,4.797868,4.346785,3.8856192,4.960026,4.4901648,4.9328475,4.2904525,4.787619,4.029076,4.0584774,7.0829463,5.5007124,1.4236326
Noivern,Air Slash,Draco Meteor,40,1.9631730885159913,3.1453721121827645,2.302568932814849,2.720919193479466,2.116136273732353,2.029116396635676,2.1030656967968397,2.032127970193502,2.412707234765022,2.325930946463968,2.4517422974561174,2.4650479053309358,2.15393447064557,2.6006384609196127,2.300780778006821,2.149609672462924
Noivern(Unscaled),Air Slash,Draco Meteor,40,4.347543,5.672566,4.5371833,5.066037,4.0147877,3.563784,4.7427244,3.9165432,4.7174077,4.706271,5.1326666,4.6679673,4.029018,7.5061016,5.061212,1.2674285
Noivern,Bite,Draco Meteor,40,2.1455518030985092,3.24488692373267,2.4253155627731715,2.8548781009175435,1.8781389982371626,1.7850849880639843,1.7501579940651344,1.6532412278182562,2.3416836714496916,2.2417016096334055,2.0082554517431572,2.0798855381734196,2.0815879360535052,2.0994026373429304,1.901841829470053,2.2598348155226415
Noivern(Unscaled),Bite,Draco Meteor,40,4.7514296,5.8520374,4.779054,5.315453,3.5632532,3.135186,3.9468653,3.1863105,4.57854,4.535842,4.204237,3.9386,3.893691,6.059408,4.183634,1.3324182
Shadow Flygon,Dragon Tail,Dragon Claw,40,1.5172147015035566,1.4637081235102978,1.41188238951021,1.3098493118047503,1.3447088920109918,1.3611150476811469,1.4470340749254593,1.4502939924650469,1.4346740661553485,1.300959665559681,1.3243260542794544,1.2022193613337206,1.382061361143645,1.3752353137115403,1.4178633847145272,1.3723591785039388
Shadow Flygon(Unscaled),Dragon Tail,Dragon Claw,40,3.3599463,2.6397452,2.7820966,2.438788,2.551216,2.3905578,3.263276,2.795168,2.8051238,2.6323519,2.7724464,2.276597,2.5851994,3.9692776,3.1189878,0.80915487
Shadow Flygon,Mud Shot,Dragon Claw,40,1.8928007463370646,1.8143742470740478,1.8103796141817696,1.5994102533970425,1.6360482188332381,1.585235313479621,1.803972510895072,1.7775953474667012,1.7665968608773313,1.3883638190990535,1.436089631164839,1.3343142194496282,1.472525830525408,1.7404511329462617,1.6938819614796057,1.6567666822131366
Shadow Flygon(Unscaled),Mud Shot,Dragon Claw,40,4.1917,3.272159,3.5673304,2.977917,3.1039524,2.7841854,4.068225,3.4259796,3.4541106,2.8092048,3.0064209,2.52674,2.7544167,5.023383,3.726168,0.976844
Shadow Flygon,Splash,Dragon Claw,40,2.794302316182663,2.6131306071947535,2.6649755453916857,2.1341691782798113,2.0240943946831833,1.9764907721136276,2.5059558840484084,2.28075298474097,2.254496008713432,,,,,2.318971716066233,2.149785237634196,2.051417764938904
Shadow Flygon(Unscaled),Splash,Dragon Claw,40,6.1881194,4.7126875,5.251301,3.9735763,3.8401635,3.4713564,5.6513014,4.395721,4.4080677,,,,,6.69314,4.729055,1.2095337
Altaria,Dragon Breath,Dragon Pulse,40,2.422837471647726,3.0787838206048117,2.4641105310234144,2.3646913847068056,2.4010825281443875,2.401830278267137,2.4182439467387504,2.316853380146736,2.3828194085393966,2.347583197406494,2.259972833714167,2.333556850882409,2.3870646254437493,2.307584496912156,2.5546391407650635,2.4353237546523867
Altaria(Unscaled),Dragon Breath,Dragon Pulse,40,5.3654923,5.5524764,4.855499,4.402782,4.555395,4.21839,5.453498,4.4652977,4.65897,4.750082,4.7312016,4.4189677,4.465097,6.6602736,5.6196446,1.435888
Altaria,Peck,Dragon Pulse,40,2.706688540194866,3.614404987911598,2.8024467549273977,3.000963754785206,2.8730193643296484,2.705283725984131,2.8325179988187026,2.794696425014475,2.891049778077736,2.8119251609326987,2.9856857289871606,2.9646564679787875,2.868481209799016,2.7729599209826827,2.859238391181082,2.89874197406222
Altaria(Unscaled),Peck,Dragon Pulse,40,5.9940944,6.51845,5.5221863,5.5874476,5.4507656,4.7513523,6.3877473,5.38625,5.6526794,5.689628,6.250465,5.614057,5.3656054,8.003465,6.289696,1.7091234
Altaria,Splash,Dragon Pulse,40,3.343663653412049,,,4.139823288706861,3.4827027150963334,3.373570045283809,3.339875387335997,3.34288031206998,3.6436296480493233,3.5780365686853424,3.353174087589776,3.310676525730385,3.3908773771493004,3.5148875008687734,3.6333716432214453,3.4820603977889264
Altaria(Unscaled),Splash,Dragon Pulse,40,7.404707,,,7.7078724,6.6074724,5.925079,7.5319133,6.442771,7.1241493,7.239772,7.0197935,6.269302,6.3427677,10.144856,7.992619,2.053053
Shadow Salamence,Splash,Outrage,40,,,,1.5449102532896244,1.3636418022001073,1.3358223210752054,1.4432846979444363,1.3713598316992175,1.3592527176539773,1.3867164372071377,1.7393610018776415,1.429467424992814,1.4131802558706614,,1.4132206026765763,1.3712199991903105
Shadow Salamence(Unscaled),Splash,Outrage,40,,,,2.8764443,2.587136,2.3461356,3.2548206,2.6430373,2.6576574,2.8058715,3.6413126,2.706928,2.6434085,,3.1087747,0.8084832
Shadow Dragonite,Dragon Tail,Draco Meteor,45,0.968498913322758,1.2958176824358365,1.0191552090535971,1.1154559327098932,1.04366281182706,0.9792729481266857,1.0029565687041382,0.9648440809743605,1.10851763947255,1.020441462565541,0.9290274572849418,0.976744739913709,1.0286767641494527,0.9895095143066787,1.0874725120264286,1.0159773600344106
Shadow Dragonite(Unscaled),Dragon Tail,Draco Meteor,45,2.1447883,2.3369608,2.0082326,2.07685,1.9800637,1.7199197,2.2618155,1.8595549,2.1674116,2.0647535,1.9448978,1.8496243,1.9241798,2.8559752,2.3922005,0.59902906
Shadow Dragonite,Dragon Tail,Dragon Claw,45,0.9691986946326319,1.1566630488146092,0.9561558751324227,0.9763644294994899,1.0427762013529756,0.9857373623338439,0.9817769831514382,0.9699674878676838,1.0263117328860145,0.9748916226037025,0.9265857779583173,0.9566545643654761,1.0227817247094795,0.968480626129362,1.0102159297551636,1.020375870660111
Shadow Dragonite(Unscaled),Dragon Tail,Dragon Claw,45,2.146338,2.0860004,1.8840932,1.8178777,1.9783816,1.7312733,2.2140524,1.8694293,2.0066798,1.9725883,1.9397862,1.8115803,1.9131529,2.7952805,2.222253,0.60162246
Shadow Dragonite,Dragon Tail,Outrage,45,0.9619071874228117,1.2428096992443765,0.9974212980290411,1.035414013888295,1.0087197331049997,0.9595597188239453,0.9608732553251493,0.9579856144671595,1.0152782720351352,0.9821715748265141,0.9440419031074233,0.938834065362988,1.0021315248847018,1.0139320407556731,1.002140486581341,0.9865747903605285
Shadow Dragonite(Unscaled),Dragon Tail,Outrage,45,2.1301906,2.2413628,1.9654062,1.9278212,1.9137688,1.6852969,2.1669114,1.8463365,1.9851068,1.9873185,1.9763302,1.7778343,1.8745259,2.9264648,2.2044888,0.58169305
